caption_loss,fc_loss,loss
4.875,0.64453125,11.3125
4.875,0.64453125,11.3125
4.84375,0.6484375,11.375
4.5,0.58203125,10.3125
5.0,0.5546875,10.5625
5.0,0.6015625,11.0
5.125,0.486328125,10.0
4.78125,0.58203125,10.625
4.625,0.57421875,10.375
4.90625,0.578125,10.6875
5.09375,0.55078125,10.625
5.21875,0.6796875,12.0
4.875,0.51171875,10.0
4.875,0.609375,11.0
5.0,0.58203125,10.8125
4.96875,0.51171875,10.125
5.09375,0.60546875,11.125
4.5625,0.6796875,11.375
5.34375,0.53515625,10.6875
4.71875,0.6796875,11.5
5.28125,0.5546875,10.875
5.3125,0.5703125,11.0
5.0625,0.5234375,10.3125
4.53125,0.5390625,9.875
4.5,0.609375,10.625
4.53125,0.55078125,10.0
4.78125,0.72265625,12.0
5.0,0.5703125,10.6875
4.78125,0.54296875,10.25
4.78125,0.482421875,9.625
4.625,0.61328125,10.75
5.4375,0.51171875,10.5625
5.03125,0.51171875,10.125
5.0,0.578125,10.75
4.84375,0.6171875,11.0
5.375,0.578125,11.125
4.84375,0.55078125,10.375
4.6875,0.68359375,11.5
4.75,0.609375,10.875
5.09375,0.5390625,10.5
4.9375,0.61328125,11.0625
4.65625,0.671875,11.375
4.875,0.546875,10.375
5.125,0.578125,10.875
5.125,0.58203125,10.9375
4.8125,0.61328125,10.9375
4.53125,0.478515625,9.3125
5.03125,0.578125,10.8125
4.8125,0.53515625,10.125
4.78125,0.609375,10.875
4.4375,0.67578125,11.1875
5.0,0.51953125,10.1875
4.75,0.6796875,11.5625
4.96875,0.5390625,10.375
4.90625,0.47265625,9.625
4.375,0.640625,10.75
5.125,0.67578125,11.875
4.59375,0.67578125,11.375
4.6875,0.64453125,11.125
5.0,0.5390625,10.375
5.03125,0.5390625,10.375
4.9375,0.515625,10.125
4.40625,0.51171875,9.5
4.9375,0.58203125,10.75
5.0,0.51171875,10.125
5.03125,0.59765625,11.0
4.75,0.466796875,9.375
4.875,0.5078125,9.9375
4.625,0.609375,10.75
4.75,0.50390625,9.75
4.96875,0.40234375,9.0
5.09375,0.6640625,11.75
4.84375,0.5703125,10.5
4.90625,0.5390625,10.25
4.90625,0.5078125,10.0
4.78125,0.578125,10.5625
4.625,0.53515625,10.0
4.46875,0.431640625,8.75
4.5625,0.57421875,10.3125
4.65625,0.6484375,11.125
5.1875,0.546875,10.625
4.875,0.609375,11.0
5.0625,0.578125,10.875
5.0625,0.578125,10.875
5.15625,0.5390625,10.5
4.625,0.57421875,10.375
4.625,0.5703125,10.3125
4.4375,0.6796875,11.25
4.8125,0.64453125,11.25
4.78125,0.5703125,10.5
4.78125,0.609375,10.875
5.28125,0.46875,10.0
4.78125,0.63671875,11.125
4.90625,0.53515625,10.25
4.71875,0.640625,11.125
4.96875,0.46875,9.625
4.84375,0.455078125,9.375
4.75,0.6015625,10.75
4.375,0.53515625,9.75
4.65625,0.6796875,11.5
5.03125,0.5078125,10.125
5.25,0.466796875,9.875
4.71875,0.61328125,10.875
4.90625,0.498046875,9.875
4.75,0.45703125,9.3125
